idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
1013,50.675000000000004,3.5780018636787103,-3.47472026339896,-15,-1.525454159706663,1.3920453270488826,0,-0.03923718104541036,0.07620914312043722,0,0,70,0,0,0
1014,50.725,3.501680457838583,-3.4049287480466024,-15,-1.5273950992465162,1.3995897753453763,0,-0.038400223175435864,0.07467844390470317,0,0,70,0,0,0
1015,50.775000000000006,3.4252630516598424,-3.3347638438869622,-15,-1.5292941644781655,1.4069807428510601,0,-0.037562212543945275,0.0731395553560454,0,0,70,0,0,0
1016,50.825,3.3487517401642686,-3.2642332452924547,-15,-1.531151303337778,1.4142174190630599,0,-0.03672317212542323,0.07159264623093468,0,0,70,0,0,0
1017,50.875,3.2721486209481347,-3.1933446867380417,-15,-1.5329664649109538,1.4212990103982768,0,-0.03588312492258687,0.0700378861653891,0,0,70,0,0,0
1018,50.925000000000004,3.19545579412465,-3.1221059419530097,-15,-1.5347395994341217,1.4282247402804191,0,-0.03504209396575459,0.06847544565637036,0,0,70,0,0,0
1019,50.975,3.11867536226639,-3.050524823068501,-15,-1.5364706582959031,1.4349938492251606,0,-0.03420010231221479,0.06690549604308714,0,0,70,0,0,0
1020,51.025000000000006,3.041809430347685,-2.9786091797608525,-15,-1.5381595940384445,1.441605594923423,0,-0.033357173045594025,0.06532820948820639,0,0,70,0,0,0
1021,51.075,2.964860105686895,-2.9063668983907744,-15,-1.539806360358719,1.4480592523227833,0,-0.032513329275224045,0.06374375895897337,0,0,70,0,0,0
1022,51.125,2.887829497888606,-2.833805901138498,-15,-1.5414109121097974,1.454354113706983,0,-0.03166859413550784,0.062152318208243365,0,0,70,0,0,0
1023,51.175000000000004,2.810719718785869,-2.760934145135084,-15,-1.542973205302082,1.4604894887735325,0,-0.030822990785286282,0.06055406175542914,0,0,70,0,0,0
1024,51.225,2.7335328823822156,-2.687759621589756,-15,-1.5444931971045153,1.466464704709417,0,-0.029976542407202215,0.05894916486736116,0,0,70,0,0,0
1025,51.275000000000006,2.6562711047937517,-2.6142903549136163,-15,-1.545970845845755,1.472279106264876,0,-0.029129272207065446,0.05733780353906864,0,0,70,0,0,0
1026,51.325,2.5789365041911436,-2.5405344018396856,-15,-1.5474061110153143,1.4779320558252553,0,-0.028281203413216573,0.055720154474479734,0,0,70,0,0,0
1027,51.375,2.5015312007415327,-2.466499850539373,-15,-1.5487989532646738,1.4834229334809323,0,-0.027432359275889974,0.05409639506704364,0,0,70,0,0,0
1028,51.425000000000004,2.4240573165504142,-2.3921948197355216,-15,-1.5501493344083592,1.4887511370952968,0,-0.026582763066576476,0.05246670338027748,0,0,70,0,0,0
1029,51.475,2.3465169756034645,-2.317627457812107,-15,-1.551457217424989,1.4939160823707778,0,-0.025732438077385383,0.05083125812823981,0,0,70,0,0,0
1030,51.525000000000006,2.268912303708288,-2.24280594192065,-15,-1.5527225664582904,1.498917202912923,0,-0.02488140762040568,0.04919023865593203,0,0,70,0,0,0
1031,51.575,2.191245428436172,-2.1677384770835353,-15,-1.55394534681808,1.5037539502925072,0,-0.02402969502706731,0.047543824919632,0,0,70,0,0,0
1032,51.625,2.1135184790637362,-2.092433295294216,-15,-1.5551255249812168,1.5084257941056753,0,-0.023177323647501264,0.045892197467159335,0,0,70,0,0,0
1033,51.675000000000004,2.0357335865145605,-2.016898654614488,-15,-1.55626306859252,1.512932222032106,0,-0.022324316849899477,0.04423553741807634,0,0,70,0,0,0
1034,51.725,1.9578928833007736,-1.941142838268905,-15,-1.5573579464656568,1.5172727398911938,0,-0.021470698019874276,0.042574026443826386,0,0,70,0,0,0
1035,51.775000000000006,1.879998503464568,-1.865174153736415,-15,-1.5584101285839975,1.5214468716962428,0,-0.02061649055981701,0.0409078467478112,0,0,70,0,0,0
1036,51.825,1.8020525825197025,-1.7890009318393527,-15,-1.5594195861014382,1.5254541597066633,0,-0.019761717888256553,0.03923718104541031,0,0,70,0,0,0
1037,51.875,1.724057257393,-1.712631525829919,-15,-1.5603862913431905,1.5292941644781655,0,-0.01890640343921778,0.03756221254394523,0,0,70,0,0,0
1038,51.925000000000004,1.6460146663656783,-1.6360743104740683,-15,-1.5613102178065421,1.5329664649109538,0,-0.018050570661578145,0.03588312492258689,0,0,70,0,0,0
1039,51.975,1.5679269490147993,-1.5593376811331923,-15,-1.5621913401615823,1.5364706582959031,0,-0.017194243018425637,0.03420010231221473,0,0,70,0,0,0
1040,52.025000000000006,1.4897962461545875,-1.4824300528434482,-15,-1.5630296342518966,1.539806360358719,0,-0.016337443986415245,0.03251332927522406,0,0,70,0,0,0
1041,52.075,1.4116246997777153,-1.405359859392935,-15,-1.5638250770952287,1.542973205302082,0,-0.015480197055125093,0.030822990785286296,0,0,70,0,0,0
1042,52.125,1.3334144529966148,-1.3281355523968668,-15,-1.5645776468841122,1.5459708458457555,0,-0.014622525726412832,0.029129272207065248,0,0,70,0,0,0
1043,52.175000000000004,1.2551676499847293,-1.2507656003707641,-15,-1.5652873229864652,1.5487989532646738,0,-0.013764453513771412,0.02743235927588993,0,0,70,0,0,0
1044,52.225,1.176886435917676,-1.1732584878017334,-15,-1.5659540859461594,1.551457217424989,0,-0.01290600394168385,0.025732438077385403,0,0,70,0,0,0
1045,52.275000000000006,1.0985729569144753,-1.0956227142180872,-15,-1.5665779174835515,1.55394534681808,0,-0.01204720054497873,0.024029695027067335,0,0,70,0,0,0
1046,52.325,1.0202293599787207,-1.0178667932572811,-15,-1.5671588004959842,1.5562630685925198,0,-0.011188066868185067,0.0223243168498995,0,0,70,0,0,0
1047,52.375,0.9418577929396971,-0.9399992517322784,-15,-1.5676967190582567,1.5584101285839977,0,-0.010328626464886605,0.020616490559816885,0,0,70,0,0,0
1048,52.425000000000004,0.8634604043935106,-0.8620286286965009,-15,-1.56819165842306,1.5603862913431905,0,-0.00946890289707621,0.0189064034392178,0,0,70,0,0,0
1049,52.475,0.7850393436441571,-0.7839634745074007,-15,-1.568643605021381,1.5621913401615823,0,-0.008608919734509637,0.017194243018425658,0,0,70,0,0,0
1050,52.525000000000006,0.7065967606446377,-0.7058123498888552,-15,-1.5690525464628762,1.5638250770952287,0,-0.007748700554059778,0.015480197055125038,0,0,70,0,0,0
1051,52.575,0.6281348059379972,-0.6275838249923689,-15,-1.5694184715362083,1.5652873229864652,0,-0.006888268939070074,0.013764453513771506,0,0,70,0,0,0
1052,52.625,0.5496556305983451,-0.5492864784572385,-15,-1.5697413702093572,1.5665779174835515,0,-0.006027648478707748,0.012047200544978747,0,0,70,0,0,0
1053,52.675000000000004,0.4711613861719169,-0.4709288964698428,-15,-1.5700212336298927,1.567696719058257,0,-0.005166862767317459,0.010328626464886479,0,0,70,0,0,0
1054,52.725,0.39265422461810134,-0.39251967182208275,-15,-1.5702580541252178,1.568643605021381,0,-0.004305935403774603,0.00860891973450973,0,0,70,0,0,0
1055,52.775000000000006,0.31413629825035666,-0.3140674029689995,-15,-1.5704518252027784,1.5694184715362083,0,-0.003444889990837377,0.006888268939070094,0,0,70,0,0,0
1056,52.825,0.235609759677304,-0.23558069308595606,-15,-1.5706025415502434,1.5700212336298927,0,-0.0025837501345008064,0.005166862767317407,0,0,70,0,0,0
1057,52.875,0.15707676174368562,-0.15706814912517594,-15,-1.5707101990356473,1.5704518252027784,0,-0.0017225394433492713,0.0034448899908373245,0,0,70,0,0,0
1058,52.925000000000004,0.07853945747129065,-0.0785383808718404,-15,-1.570774794707506,1.5707101990356473,0,-0.0008612815279086896,0.0017225394433492184,0,0,70,0,0,0
1059,52.975,8.49830834647197e-15,-8.49830834647197e-15,-15,-1.5707963267948963,1.5707963267948963,0,-9.319437939794908e-17,1.8638875879589816e-16,0,0,70,0,0,0
1060,53.025000000000006,-0.07853945747129364,0.0785383808718434,-15,-1.570774794707506,1.5707101990356473,0,0.0008612815279087224,-0.0017225394433492839,0,0,70,0,0,0
1061,53.075,-0.1570767617436886,0.15706814912517889,-15,-1.5707101990356473,1.5704518252027784,0,0.0017225394433493038,-0.003444889990837389,0,0,70,0,0,0
1062,53.125,-0.23560975967730696,0.23558069308595903,-15,-1.5706025415502434,1.5700212336298927,0,0.002583750134500839,-0.005166862767317472,0,0,70,0,0,0
1063,53.175000000000004,-0.31413629825035966,0.3140674029690025,-15,-1.5704518252027784,1.5694184715362078,0,0.00344488999083741,-0.00688826893907016,0,0,70,0,0,0
1064,53.225,-0.3926542246180976,0.39251967182207914,-15,-1.5702580541252178,1.568643605021381,0,0.004305935403774562,-0.00860891973450965,0,0,70,0,0,0
1065,53.275000000000006,-0.4711613861719199,0.4709288964698458,-15,-1.5700212336298927,1.5676967190582567,0,0.005166862767317492,-0.010328626464886543,0,0,70,0,0,0
1066,53.325,-0.5496556305983481,0.5492864784572417,-15,-1.5697413702093572,1.5665779174835515,0,0.006027648478707781,-0.012047200544978817,0,0,70,0,0,0
1067,53.375,-0.6281348059379935,0.6275838249923652,-15,-1.5694184715362083,1.5652873229864652,0,0.006888268939070035,-0.013764453513771424,0,0,70,0,0,0
1068,53.425000000000004,-0.7065967606446407,0.7058123498888582,-15,-1.5690525464628762,1.5638250770952287,0,0.007748700554059811,-0.015480197055125105,0,0,70,0,0,0
1069,53.475,-0.7850393436441535,0.783963474507397,-15,-1.568643605021381,1.5621913401615823,0,0.008608919734509599,-0.01719424301842558,0,0,70,0,0,0
1070,53.525000000000006,-0.863460404393507,0.8620286286964973,-15,-1.56819165842306,1.5603862913431905,0,0.009468902897076172,-0.01890640343921772,0,0,70,0,0,0
1071,53.575,-0.9418577929397002,0.9399992517322813,-15,-1.5676967190582567,1.5584101285839977,0,0.010328626464886638,-0.020616490559816947,0,0,70,0,0,0
1072,53.625,-1.0202293599787238,1.017866793257284,-15,-1.5671588004959842,1.5562630685925198,0,0.011188066868185102,-0.02232431684989956,0,0,70,0,0,0
1073,53.675000000000004,-1.0985729569144782,1.09562271421809,-15,-1.5665779174835515,1.5539453468180797,0,0.012047200544978761,-0.024029695027067397,0,0,70,0,0,0
1074,53.725,-1.1768864359176723,1.1732584878017296,-15,-1.5659540859461594,1.551457217424989,0,0.012906003941683808,-0.02573243807738532,0,0,70,0,0,0
1075,53.775000000000006,-1.2551676499847322,1.250765600370767,-15,-1.5652873229864652,1.5487989532646738,0,0.013764453513771445,-0.02743235927588999,0,0,70,0,0,0
1076,53.825,-1.3334144529966243,1.3281355523968763,-15,-1.564577646884112,1.545970845845755,0,0.014622525726412936,-0.02912927220706546,0,0,70,0,0,0
1077,53.875,-1.4116246997777182,1.405359859392938,-15,-1.5638250770952287,1.5429732053020817,0,0.015480197055125124,-0.03082299078528636,0,0,70,0,0,0
1078,53.925000000000004,-1.4897962461545837,1.4824300528434446,-15,-1.5630296342518968,1.5398063603587195,0,0.016337443986415203,-0.03251332927522398,0,0,70,0,0,0
1079,53.975,-1.5679269490147958,1.5593376811331887,-15,-1.5621913401615823,1.5364706582959033,0,0.017194243018425596,-0.03420010231221465,0,0,70,0,0,0
1080,54.025000000000006,-1.6460146663656812,1.6360743104740711,-15,-1.5613102178065421,1.5329664649109538,0,0.018050570661578176,-0.035883124922586954,0,0,70,0,0,0
1081,54.075,-1.7240572573929964,1.7126315258299154,-15,-1.5603862913431905,1.5292941644781657,0,0.01890640343921774,-0.03756221254394515,0,0,70,0,0,0
1082,54.125,-1.8020525825197053,1.7890009318393556,-15,-1.5594195861014382,1.525454159706663,0,0.019761717888256588,-0.03923718104541037,0,0,70,0,0,0
1083,54.175000000000004,-1.879998503464571,1.865174153736418,-15,-1.5584101285839975,1.5214468716962426,0,0.02061649055981704,-0.04090784674781126,0,0,70,0,0,0
1084,54.225,-1.9578928833007698,1.9411428382689018,-15,-1.5573579464656568,1.517272739891194,0,0.021470698019874234,-0.04257402644382632,0,0,70,0,0,0
1085,54.275000000000006,-2.0357335865145636,2.016898654614491,-15,-1.5562630685925198,1.5129322220321058,0,0.02232431684989951,-0.044235537418076405,0,0,70,0,0,0
1086,54.325,-2.113518479063746,2.0924332952942253,-15,-1.5551255249812166,1.508425794105675,0,0.023177323647501368,-0.04589219746715954,0,0,70,0,0,0
1087,54.375,-2.1912454284361758,2.167738477083538,-15,-1.55394534681808,1.5037539502925072,0,0.024029695027067352,-0.04754382491963206,0,0,70,0,0,0
1088,54.425000000000004,-2.2689123037082912,2.2428059419206527,-15,-1.5527225664582902,1.498917202912923,0,0.024881407620405718,-0.049190238655932084,0,0,70,0,0,0
1089,54.475,-2.346516975603461,2.3176274578121037,-15,-1.551457217424989,1.493916082370778,0,0.02573243807738534,-0.050831258128239735,0,0,70,0,0,0
1090,54.525000000000006,-2.424057316550417,2.3921948197355243,-15,-1.550149334408359,1.4887511370952966,0,0.026582763066576504,-0.05246670338027754,0,0,70,0,0,0
1091,54.575,-2.5015312007415353,2.466499850539376,-15,-1.5487989532646735,1.4834229334809323,0,0.02743235927589,-0.05409639506704371,0,0,70,0,0,0
1092,54.625,-2.57893650419114,2.5405344018396825,-15,-1.5474061110153146,1.4779320558252553,0,0.028281203413216535,-0.055720154474479665,0,0,70,0,0,0
1093,54.675000000000004,-2.6562711047937544,2.614290354913619,-15,-1.545970845845755,1.4722791062648755,0,0.029129272207065477,-0.0573378035390687,0,0,70,0,0,0
1094,54.725,-2.733532882382212,2.6877596215897523,-15,-1.5444931971045155,1.4664647047094175,0,0.029976542407202177,-0.058949164867361084,0,0,70,0,0,0
1095,54.775000000000006,-2.810719718785865,2.76093414513508,-15,-1.542973205302082,1.4604894887735327,0,0.030822990785286237,-0.060554061755429045,0,0,70,0,0,0
1096,54.825,-2.8878294978886085,2.8338059011385006,-15,-1.5414109121097974,1.4543541137069826,0,0.03166859413550787,-0.06215231820824342,0,0,70,0,0,0
1097,54.875,-2.9648601056868977,2.9063668983907776,-15,-1.539806360358719,1.448059252322783,0,0.03251332927522407,-0.06374375895897344,0,0,70,0,0,0
1098,54.925000000000004,-3.041809430347688,2.978609179760855,-15,-1.5381595940384443,1.4416055949234228,0,0.03335717304559406,-0.06532820948820645,0,0,70,0,0,0
1099,54.975,-3.118675362266386,3.050524823068498,-15,-1.5364706582959031,1.4349938492251606,0,0.03420010231221474,-0.06690549604308707,0,0,70,0,0,0
1100,55.025000000000006,-3.195455794124653,3.122105941953013,-15,-1.5347395994341215,1.428224740280419,0,0.03504209396575463,-0.06847544565637043,0,0,70,0,0,0
1101,55.075,-3.272148620948138,3.193344686738044,-15,-1.5329664649109538,1.4212990103982766,0,0.035883124922586905,-0.07003788616538915,0,0,70,0,0,0
1102,55.125,-3.348751740164265,3.264233245292451,-15,-1.5311513033377782,1.4142174190630603,0,0.0367231721254232,-0.0715926462309346,0,0,70,0,0,0
1103,55.175000000000004,-3.4252630516598392,3.3347638438869587,-15,-1.5292941644781655,1.4069807428510606,0,0.037562212543945234,-0.07313955535604531,0,0,70,0,0,0
1104,55.225,-3.5016804578385794,3.4049287480465993,-15,-1.5273950992465164,1.3995897753453765,0,0.03840022317543582,-0.07467844390470309,0,0,70,0,0,0
1105,55.275000000000006,-3.5780018636787196,3.474720263398969,-15,-1.525454159706663,1.3920453270488815,0,0.03923718104541046,-0.07620914312043742,0,0,70,0,0,0
1106,55.325,-3.654225176790333,3.5441307365179004,-15,-1.5234713990704443,1.3843482252953523,0,0.04007306320824601,-0.07773148514482921,0,0,70,0,0,0
1107,55.375,-3.7303483074728185,3.6131525557628614,-15,-1.5214468716962435,1.3764993141587318,0,0.040907846747811075,-0.07924530303592088,0,0,70,0,0,0
1108,55.425000000000004,-3.806369168772089,3.681778152113561,-15,-1.5193806330875013,1.368499454360576,0,0.04174150877809317,-0.08075043078652143,0,0,70,0,0,0
1109,55.475,-3.8822856765378053,3.7499999999999947,-15,-1.517272739891194,1.360349523175664,0,0.04257402644382633,-0.0822467033424112,0,0,70,0,0,0
1110,55.525000000000006,-3.958095749480602,3.817810618127792,-15,-1.515123249896277,1.3520504143357877,0,0.0434053769211187,-0.08373395662044386,0,0,70,0,0,0
1111,55.575,-4.033797309228989,3.8852025702984796,-15,-1.5129322220321055,1.3436030379317576,0,0.04423553741807649,-0.0852120275265368,0,0,70,0,0,0
1112,55.625,-4.109388280386479,3.9521684662250753,-15,-1.510699716366815,1.3350083203135894,0,0.04506448517543048,-0.08668075397355907,0,0,70,0,0,0
1113,55.675000000000004,-4.184866590588446,4.01870096234248,-15,-1.5084257941056751,1.3262672039889194,0,0.045892197467159494,-0.08813997489910529,0,0,70,0,0,0
1114,55.725,-4.260230170558842,4.084792762612705,-15,-1.506110517589414,1.3173806475196614,0,0.04671865160111246,-0.08958953028315624,0,0,70,0,0,0
1115,55.775000000000006,-4.335476954167078,4.150436619325085,-15,-1.503753950292507,1.3083496254168716,0,0.047543824919632084,-0.09102926116562954,0,0,70,0,0,0
1116,55.825,-4.410604878484558,4.215625333890978,-15,-1.5013561568214373,1.2991751280338952,0,0.048367694800174874,-0.09245900966380931,0,0,70,0,0,0
1117,55.875,-4.485611883841301,4.280351757633238,-15,-1.498917202912923,1.2898581614577564,0,0.049190238655932035,-0.09387861898966128,0,0,70,0,0,0
1118,55.925000000000004,-4.560495913882357,4.344608792570094,-15,-1.4964371554321185,1.2803997473988333,0,0.05001143393644816,-0.09528793346702516,0,0,70,0,0,0
1119,55.975,-4.635254915624209,4.408389392193547,-15,-1.493916082370778,1.270800923078815,0,0.05083125812823975,-0.09668679854868682,0,0,70,0,0,0
1120,56.025000000000006,-4.70988683951108,4.471686562242124,-15,-1.4913540528453926,1.2610627411169548,0,0.051649688755412676,-0.09807506083332669,0,0,70,0,0,0
1121,56.075,-4.78438963947105,4.534493361467813,-15,-1.4887511370952966,1.2511862694146472,0,0.052466703380277556,-0.09945256808234046,0,0,70,0,0,0
1122,56.125,-4.858761272972238,4.596802902397322,-15,-1.48610740648074,1.241172591038311,0,0.05328227960396592,-0.10081916923653542,0,0,70,0,0,0
1123,56.175000000000004,-4.932999701078747,4.6586083520873265,-15,-1.4834229334809323,1.2310228041006224,0,0.054096395067043654,-0.10217471443269494,0,0,70,0,0,0
1124,56.225,-5.007102888506564,4.719902932873781,-15,-1.480697791692058,1.2207380216400983,0,0.05490902745012403,-0.10351905502001252,0,0,70,0,0,0
1125,56.275000000000006,-5.081068803679372,4.780679923115174,-15,-1.4779320558252553,1.2103193714990337,0,0.05572015447447974,-0.10485204357639345,0,0,70,0,0,0
1126,56.325,-5.154895418784238,4.840932657929627,-15,-1.47512580170457,1.199767996199826,0,0.05652975390265365,-0.10617353392462099,0,0,70,0,0,0
1127,56.375,-5.228580709827227,4.900654529925791,-15,-1.472279106264876,1.1890850528196775,0,0.05733780353906858,-0.10748338114838685,0,0,70,0,0,0
1128,56.425000000000004,-5.302122656688857,4.959838989927389,-15,-1.4693920475497675,1.1782717128637166,0,0.05814428123063549,-0.10878144160818212,0,0,70,0,0,0
1129,56.475,-5.3755192431795,5.018479547691434,-15,-1.4664647047094175,1.1673291621365258,0,0.058949164867361036,-0.11006757295704957,0,0,70,0,0,0
1130,56.525000000000006,-5.448768457094685,5.076569772619964,-15,-1.4634971579984077,1.1562586006121003,0,0.05975243238295397,-0.11134163415619378,0,0,70,0,0,0
1131,56.575,-5.521868290270168,5.134103294465165,-15,-1.4604894887735325,1.145061242302271,0,0.06055406175542914,-0.11260348549044615,0,0,70,0,0,0
1132,56.625,-5.594816738637128,5.191073804028047,-15,-1.4574417794915606,1.1337383151235547,0,0.061354031007712674,-0.11385298858358864,0,0,70,0,0,0
1133,56.675000000000004,-5.667611802277009,5.247475053850242,-15,-1.4543541137069826,1.122291060762514,0,0.06215231820824351,-0.1150900064135266,0,0,70,0,0,0
1134,56.725,-5.740251485476345,5.303300858899105,-15,-1.4512265760697156,1.1107207345395917,0,0.06294890147157452,-0.11631440332731462,0,0,70,0,0,0
1135,56.775000000000006,-5.812733796781551,5.358545097246029,-15,-1.4480592523227833,1.0990286052714402,0,0.06374375895897338,-0.1175260450560338,0,0,70,0,0,0
1136,56.825,-5.885056749053423,5.4132017107377175,-15,-1.4448522292999673,1.0872159551317964,0,0.06453686887902033,-0.11872479872951426,0,0,70,0,0,0
1137,56.875,-5.957218359521706,5.467264705660584,-15,-1.441605594923423,1.0752840795108618,0,0.06532820948820639,-0.11991053289090715,0,0,70,0,0,0
1138,56.925000000000004,-6.029216649839407,5.520728153398011,-15,-1.4383194382012714,1.0632342868732565,0,0.06611775909152917,-0.12108311751109985,0,0,70,0,0,0
1139,56.975,-6.101049646137003,5.573586191080457,-15,-1.4349938492251604,1.0510678986145363,0,0.06690549604308715,-0.12224242400297455,0,0,70,0,0,0
1140,57.025000000000006,-6.17271537907664,5.625833022228452,-15,-1.4316289191677898,1.0387862489162725,0,0.06769139874667418,-0.1233883252355106,0,0,70,0,0,0
1141,57.075,-6.24421188390602,5.677462917388175,-15,-1.4282247402804191,1.0263906845997597,0,0.06847544565637037,-0.12452069554772435,0,0,70,0,0,0
1142,57.125,-6.315537200512358,5.728470214759811,-15,-1.4247814058903312,1.0138825649783103,0,0.0692576152771337,-0.12563941076245053,0,0,70,0,0,0
1143,57.175000000000004,-6.38668937347609,5.778849320818419,-15,-1.4212990103982763,1.0012632617081894,0,0.07003788616538917,-0.1267443481999594,0,0,70,0,0,0
1144,57.225,-6.457666452124429,5.828594710927283,-15,-1.417777649275888,0.988534158638212,0,0.07081623692961596,-0.12783538669140904,0,0,70,0,0,0
1145,57.275000000000006,-6.528466490584916,5.877700929943801,-15,-1.4142174190630596,0.9756966516579728,0,0.07159264623093475,-0.1289124065921341,0,0,70,0,0,0
1146,57.325,-6.599087547838726,5.926162592817677,-15,-1.4106184173653007,0.9627521485447782,0,0.0723670927836923,-0.12997528979476547,0,0,70,0,0,0
1147,57.375,-6.669527687773914,5.973974385181473,-15,-1.4069807428510608,0.949702068809264,0,0.07313955535604527,-0.13102391974218255,0,0,70,0,0,0
1148,57.425000000000004,-6.739784979238451,6.021131063933361,-15,-1.4033044952490241,0.9365478435397352,0,0.07391001277054196,-0.13205818144029455,0,0,70,0,0,0
1149,57.475,-6.8098574960932,6.0676274578121046,-15,-1.3995897753453763,0.9232909152452287,0,0.07467844390470313,-0.13307796147065107,0,0,70,0,0,0
1150,57.525000000000006,-6.879743317264724,6.113458467964157,-15,-1.3958366849810395,0.9099327376973214,0,0.07544482769160113,-0.1340831480028801,0,0,70,0,0,0
1151,57.575,-6.949440526797927,6.158619068502781,-15,-1.3920453270488822,0.8964747757707154,0,0.07620914312043729,-0.13507363080695087,0,0,70,0,0,0
1152,57.625,-7.018947213908597,6.2031043070592125,-15,-1.3882158054908973,0.8829185052825953,0,0.07697136923711798,-0.13604930126526213,0,0,70,0,0,0
1153,57.675000000000004,-7.088261473035809,6.246909305325745,-15,-1.384348225295352,0.8692654128307822,0,0.07773148514482928,-0.1370100523845534,0,0,70,0,0,0
1154,57.725,-7.157381403894126,6.29002925959068,-15,-1.380442692493912,0.8555169956307215,0,0.07848947000460954,-0.13795577880763782,0,0,70,0,0,0
1155,57.775000000000006,-7.226305111525731,6.332459441265114,-15,-1.3764993141587314,0.8416747613512897,0,0.07924530303592098,-0.13888637682495564,0,0,70,0,0,0
1156,57.825,-7.295030706352355,6.3741951974014786,-15,-1.37251819839952,0.8277402279494644,0,0.07999896351721912,-0.13980174438594728,0,0,70,0,0,0
1157,57.875,-7.363556304227106,6.415231951203795,-15,-1.3684994543605769,0.8137149235038598,0,0.08075043078652126,-0.14070178111024453,0,0,70,0,0,0
1158,57.925000000000004,-7.431880026486113,6.455565202529577,-15,-1.3644431922177989,0.7996003860471569,0,0.08149968424197271,-0.14158638829867828,0,0,70,0,0,0
1159,57.975,-7.499999999999996,6.495190528383288,-15,-1.3603495231756635,0.7853981633974492,0,0.08224670334241127,-0.14245546894410135,0,0,70,0,0,0
1160,58.025000000000006,-7.567914357225292,6.534103583401423,-15,-1.356218559464174,0.7711098129884895,0,0.08299146760793119,-0.14330892774202764,0,0,70,0,0,0
1161,58.075,-7.635621236255568,6.5723001003289765,-15,-1.3520504143357883,0.7567369016989202,0,0.08373395662044368,-0.14414667110108198,0,0,70,0,0,0
1162,58.125,-7.703118780872547,6.609775890487438,-15,-1.3478452020623102,0.74228100568043,0,0.08447415002423753,-0.14496860715326476,0,0,70,0,0,0
1163,58.175000000000004,-7.770405140596956,6.646526844234112,-15,-1.3436030379317578,0.7277437101849177,0,0.08521202752653675,-0.14577464576402566,0,0,70,0,0,0
1164,58.225,-7.837478470739231,6.682548931412757,-15,-1.3393240382452052,0.71312660939066,0,0.08594756889805667,-0.14656469854214743,0,0,70,0,0,0
1165,58.275000000000006,-7.904336932450169,6.717838201795599,-15,-1.335008320313588,0.6984313062274735,0,0.08668075397355927,-0.14733867884944013,0,0,70,0,0,0
1166,58.325,-7.970978692771245,6.752390785516452,-15,-1.330656002454496,0.6836594122009564,0,0.08741156265240509,-0.1480965018102409,0,0,70,0,0,0
1167,58.375,-8.037401924684941,6.786202893495142,-15,-1.3262672039889207,0.6688125472157513,0,0.08813997489910508,-0.1488380843207222,0,0,70,0,0,0
1168,58.425000000000004,-8.10360480716483,6.819270817853017,-15,-1.3218420452379875,0.6538923393979066,0,0.08886597074386987,-0.14956334505800523,0,0,70,0,0,0
1169,58.475,-8.169585525225406,6.851590932319507,-15,-1.3173806475196619,0.6389004249163539,0,0.0895895302831562,-0.15027220448907674,0,0,70,0,0,0
1170,58.525000000000006,-8.235342269971976,6.883159692629859,-15,-1.3128831331454134,0.6238384478034543,0,0.09031063368021405,-0.1509645848795123,0,0,70,0,0,0
1171,58.575,-8.300873238650166,6.913973636913756,-15,-1.308349625416872,0.6087080597747329,0,0.0910292611656295,-0.15164041030199954,0,0,70,0,0,0
1172,58.625,-8.366176634695352,6.944029386074961,-15,-1.3037802486224417,0.593510920047742,0,0.09174539303786688,-0.15229960664466505,0,0,70,0,0,0
1173,58.675000000000004,-8.431250667781958,6.973323644161886,-15,-1.2991751280338952,0.5782486951601064,0,0.09245900966380934,-0.1529421016192014,0,0,70,0,0,0
1174,58.725,-8.496093553872495,7.001853198729014,-15,-1.29453438990294,0.5629230587867761,0,0.09317009147929654,-0.1535678247687944,0,0,70,0,0,0
1175,58.775000000000006,-8.560703515266479,7.029614921189188,-15,-1.2898581614577564,0.5475356915564834,0,0.0938786189896613,-0.15417670747584938,0,0,70,0,0,0
1176,58.825,-8.62507878064918,7.056605767156691,-15,-1.2851465708995096,0.5320882808674464,0,0.09458457277026397,-0.15476868296951604,0,0,70,0,0,0
1177,58.875,-8.689217585140177,7.082822776781105,-15,-1.2803997473988342,0.5165825207023225,0,0.09528793346702505,-0.15534368633301054,0,0,70,0,0,0
1178,58.925000000000004,-8.753118170341766,7.108263075071894,-15,-1.2756178210922937,0.501020111442445,0,0.09598868179695592,-0.1559016545107345,0,0,70,0,0,0
1179,58.975,-8.816778784387095,7.132923872213651,-15,-1.270800923078815,0.48540275968136715,0,0.09668679854868684,-0.15644252631518935,0,0,70,0,0,0
1180,59.025000000000006,-8.880197681988292,7.156802463872076,-15,-1.2659491854160894,0.4697321780376968,0,0.09738226458299463,-0.15696624243368668,0,0,70,0,0,0
1181,59.075,-8.943373124484237,7.179896231490505,-15,-1.2610627411169557,0.454010084967304,0,0.09807506083332657,-0.1574727454348524,0,0,70,0,0,0
1182,59.125,-9.006303379888259,7.202202642577072,-15,-1.2561417241457533,0.43823820457486756,0,0.09876516830632347,-0.1579619797749246,0,0,70,0,0,0
1183,59.175000000000004,-9.068986722935621,7.223719250982436,-15,-1.2511862694146478,0.42241826642480224,0,0.09945256808234039,-0.15843389180384482,0,0,70,0,0,0
1184,59.225,-9.131421435130806,7.244443697168011,-15,-1.2461965127799344,0.4065520053516037,0,0.10013724131596521,-0.15888842977114104,0,0,70,0,0,0
